step,train_margin_mean,train_margin_min,train_margin_q01,train_margin_q05,train_margin_q25,train_margin_median,train_margin_q75,train_margin_q95,train_margin_q99,test_margin_mean,test_margin_min,test_margin_q01,test_margin_q05,test_margin_q25,test_margin_median,test_margin_q75,test_margin_q95,test_margin_q99
8700,5.165554641695248,2.9613800048828125,3.649341354370117,4.080274200439453,4.6710205078125,5.116554260253906,5.596553802490234,6.453723907470703,7.198381576538089,4.5859785286028085,-3.2925682067871094,1.3481884002685547,2.5960073471069336,3.959589958190918,4.670412063598633,5.3171234130859375,6.217462539672852,7.044190788269044
8750,5.263724800249759,3.1337013244628906,3.835794334411621,4.2250415802001955,4.797365188598633,5.216564178466797,5.669462203979492,6.480623626708983,7.180181045532227,4.691774890222661,-2.8840866088867188,1.5388294219970704,2.762242317199707,4.0919904708862305,4.783313751220703,5.396706581115723,6.25823974609375,7.035239982604981
8800,5.334882811222689,3.28240966796875,3.949028091430664,4.341152191162109,4.891145706176758,5.290607452392578,5.736932754516602,6.490806198120117,7.2046675109863285,4.771598151420137,-2.4726829528808594,1.7978431701660156,2.8827390670776367,4.198090553283691,4.861005783081055,5.460766792297363,6.287348747253418,7.035988426208499
8850,5.39168467180798,3.3517723083496094,4.028032455444336,4.4250141143798825,4.965084075927734,5.3611602783203125,5.780689239501953,6.501420974731445,7.166139755249024,4.836072304212494,-2.1852951049804688,1.9667167663574219,3.0034332275390625,4.284629821777344,4.9217071533203125,5.504260063171387,6.289731025695801,7.003766441345216
8900,5.440994701137132,3.3820419311523438,4.118258743286133,4.508329582214356,5.0292510986328125,5.410167694091797,5.811712265014648,6.496973037719726,7.113213272094726,4.891483776120906,-1.8448066711425781,2.110312557220459,3.1117467880249023,4.35219669342041,4.985134124755859,5.552285194396973,6.2844038009643555,6.989684295654298
8950,5.486288370238381,3.4087600708007812,4.196370773315429,4.588261604309082,5.095848083496094,5.4643402099609375,5.847412109375,6.481646347045897,7.067380294799806,4.941895512287979,-1.5111274719238281,2.234665870666504,3.2149600982666016,4.40743350982666,5.038200378417969,5.5901336669921875,6.295749664306641,6.941518211364747
9000,5.52964744142101,3.4307861328125,4.282715225219727,4.643466186523438,5.154500961303711,5.515872955322266,5.883949279785156,6.488796997070311,7.048335494995118,4.990176237689406,-1.2185516357421875,2.320307731628418,3.299159049987793,4.469934463500977,5.083723068237305,5.632482528686523,6.302380561828613,6.921050453186036
9050,5.572769019060745,3.45867919921875,4.362467498779297,4.711252975463867,5.219217300415039,5.561923980712891,5.909793853759766,6.4940471649169895,6.979926300048828,5.0374221085573065,-0.9130439758300781,2.413618469238281,3.3951683044433594,4.519367218017578,5.134222030639648,5.6717987060546875,6.319476127624512,6.91702575683594
9100,5.616782080705831,3.529674530029297,4.441282653808594,4.782083892822266,5.268835067749023,5.607349395751953,5.950878143310547,6.490968894958495,6.97972038269043,5.084444768961718,-0.6342735290527344,2.5063335418701174,3.468639373779297,4.577654838562012,5.189817428588867,5.6994476318359375,6.335361480712891,6.912669563293457
9150,5.661826885668419,3.5994720458984375,4.500339584350586,4.842663192749024,5.324859619140625,5.654644012451172,5.9914703369140625,6.508717727661133,6.967957458496094,5.131472294692912,-0.3272514343261719,2.6082786560058593,3.574420928955078,4.637055397033691,5.240795135498047,5.735027313232422,6.3406524658203125,6.8728475570678755
9200,5.708399048074584,3.8112640380859375,4.554009933471679,4.907718658447266,5.3799896240234375,5.707630157470703,6.025276184082031,6.533623504638672,6.989874267578125,5.18002774890247,-0.059417724609375,2.6699216842651365,3.6620359420776367,4.692980766296387,5.287923812866211,5.776386260986328,6.359000205993652,6.8667882919311545
9250,5.755803354807176,4.004566192626953,4.621790466308593,4.959516143798828,5.432130813598633,5.756145477294922,6.065729141235352,6.558238983154297,7.04100227355957,5.227915451706533,0.14730453491210938,2.6725078582763673,3.7059202194213867,4.751853942871094,5.338550567626953,5.814241409301758,6.384818077087402,6.90305461883545
9300,5.803639123264285,4.052040100097656,4.684192886352539,5.0311828613281255,5.491090774536133,5.804054260253906,6.107421875,6.578772354125976,7.0397718811035155,5.275343293295741,0.12907028198242188,2.724742698669434,3.758112907409668,4.811520576477051,5.385498046875,5.859381675720215,6.411373138427734,6.950803184509279
9350,5.852161648233552,4.139091491699219,4.773637466430664,5.093112945556641,5.547176361083984,5.857646942138672,6.149007797241211,6.61568603515625,7.043204650878908,5.323678796020248,0.16135787963867188,2.790318489074707,3.821619987487793,4.863577842712402,5.432077407836914,5.905158996582031,6.4342498779296875,6.956859588623049
9400,5.900551379566461,4.235225677490234,4.8539031219482425,5.155295944213867,5.604942321777344,5.902980804443359,6.19120979309082,6.64440689086914,7.051234893798828,5.371990475129287,0.14623641967773438,2.8327123641967775,3.895111083984375,4.914872169494629,5.483331680297852,5.951184272766113,6.478904724121094,6.966605186462403
9450,5.949137511546073,4.325126647949219,4.92514633178711,5.208453369140625,5.658292770385742,5.9511260986328125,6.236574172973633,6.670823669433593,7.079717559814453,5.4196782556358825,0.0883026123046875,2.873806190490723,3.96120548248291,4.9674177169799805,5.525203704833984,5.995006561279297,6.51573371887207,6.998495483398438
9500,5.997933356583895,4.361896514892578,4.986349105834961,5.266969680786133,5.714473724365234,6.0047607421875,6.279672622680664,6.69747314453125,7.116870727539064,5.467603355107728,0.0081939697265625,2.8695920944213866,4.002432823181152,5.027223587036133,5.579164505004883,6.035194396972656,6.566027641296387,7.039957809448245
9550,6.046621256231976,4.398017883300781,5.034623413085938,5.32000503540039,5.762910842895508,6.051074981689453,6.326791763305664,6.73890380859375,7.132333602905274,5.514255774346303,-0.06472015380859375,2.8674144744873047,4.048846244812012,5.081577301025391,5.6282806396484375,6.077620506286621,6.610220909118652,7.0455677032470705
9600,6.095714529556003,4.456901550292969,5.10133804321289,5.377148818969727,5.814542770385742,6.1025848388671875,6.377048492431641,6.769088363647461,7.150818634033204,5.559940957364317,-0.15256881713867188,2.9457538604736326,4.085172653198242,5.129659652709961,5.674341201782227,6.120671272277832,6.654520034790039,7.069759559631348
9650,6.1438368605452265,4.624576568603516,5.165452880859375,5.429961013793945,5.864311218261719,6.155357360839844,6.417377471923828,6.813201522827148,7.167062911987305,5.603880354245842,-0.18922042846679688,3.0392148971557615,4.118629455566406,5.180567741394043,5.717462539672852,6.161934852600098,6.7006425857543945,7.084800148010255
9700,6.192259417231527,4.729259490966797,5.23092414855957,5.486379241943359,5.915683746337891,6.203132629394531,6.460170745849609,6.8650981903076165,7.220657196044923,5.647817517103897,-0.23839950561523438,3.055604934692383,4.158145904541016,5.231938362121582,5.763906478881836,6.2034502029418945,6.742781639099121,7.101148986816407
9750,6.241092087834115,4.777751922607422,5.282669906616211,5.552328872680664,5.9652862548828125,6.253040313720703,6.512704849243164,6.910857772827148,7.281206588745118,5.690909249538485,-0.3184356689453125,3.101028060913086,4.198315620422363,5.277912139892578,5.8087005615234375,6.244935989379883,6.779376983642578,7.162783241271976
9800,6.2896557700719535,4.815814971923828,5.338840560913086,5.60248031616211,6.0196380615234375,6.300605773925781,6.5634765625,6.9495189666748045,7.310679473876953,5.7339124142426865,-0.3162803649902344,3.148372459411621,4.243077278137207,5.32591438293457,5.854084014892578,6.2916412353515625,6.817182540893555,7.201497840881349
9850,6.33869361522633,4.819007873535156,5.395623931884765,5.668691253662109,6.074304580688477,6.348941802978516,6.607233047485352,7.001123809814453,7.330426406860353,5.776281015610298,-0.3225822448730469,3.099086380004883,4.267765998840332,5.3633575439453125,5.8956756591796875,6.342638969421387,6.859021186828613,7.229494285583497
9900,6.387986009056949,4.84228515625,5.453676223754883,5.718311309814453,6.118003845214844,6.398929595947266,6.6584320068359375,7.0479175567626955,7.391260986328126,5.818334783512863,-0.3431663513183594,3.150214004516602,4.31566047668457,5.411796569824219,5.930107116699219,6.382098197937012,6.893990516662598,7.289589881896975
9950,6.43763590175802,4.882671356201172,5.527704391479492,5.769917678833008,6.17106819152832,6.443866729736328,6.702047348022461,7.093358612060546,7.4316753387451175,5.859337045586451,-0.42376708984375,3.1635835647583006,4.361049652099609,5.4528656005859375,5.969142913818359,6.419623374938965,6.9356889724731445,7.336628150939942
10000,6.4877499254213,4.9441986083984375,5.554123153686524,5.81573486328125,6.216924667358398,6.4949951171875,6.749492645263672,7.148084259033203,7.480103683471681,5.90155034702043,-0.5049285888671875,3.1614383697509765,4.3989458084106445,5.485323905944824,6.012239456176758,6.4741973876953125,6.988005638122559,7.36499366760254
10050,-1.339007478610271,-8.741262435913086,-4.456241016387939,-3.2858455181121826,-1.9578267931938171,-1.2421870231628418,-0.595482349395752,0.20110279321670477,0.7631627655029303,-1.3818541537657554,-7.607783794403076,-4.550080561637879,-3.3893691301345825,-1.9739703834056854,-1.2673211097717285,-0.6471551358699799,0.1934141218662262,0.6967517077922826
10100,0.8120994085078223,-2.760498046875,-1.3107423019409181,-0.6420711517333983,0.21300029754638672,0.7536048889160156,1.4194307327270508,2.3285026550292964,3.0308329010009767,0.5744832509635739,-6.7487640380859375,-1.9778841972351073,-1.0202114582061768,-0.04606056213378906,0.5532388687133789,1.2115089893341064,2.2560839653015137,2.9290911197662357
10150,4.037137199075431,0.7769317626953125,1.6522791290283203,2.2741580963134767,3.196249008178711,3.888774871826172,4.721340179443359,6.371127700805663,7.705068740844728,3.649833297797057,-3.3411636352539062,0.13349552154541017,1.38616943359375,2.702691078186035,3.5537281036376953,4.512879371643066,6.273741722106934,7.619915580749521
10200,5.017456083579042,2.165355682373047,2.900116271972656,3.4191089630126954,4.268926620483398,4.889904022216797,5.635009765625,7.053456878662109,8.06022216796875,4.568039316088859,-2.442646026611328,0.9359598159790039,2.3534278869628906,3.7066211700439453,4.552743911743164,5.422115325927734,6.901938438415527,8.039847183227542
10250,5.3604799940204035,2.5950584411621094,3.4262705993652345,3.892022705078125,4.662603378295898,5.273204803466797,5.949527740478516,7.1686054229736325,8.074828720092773,4.900108705629409,-2.2977371215820312,1.4346136093139648,2.745234489440918,4.111164093017578,4.92750358581543,5.703531265258789,7.0154314041137695,7.951722145080571
10300,5.525694153456493,2.9174270629882812,3.7218171691894533,4.169919204711914,4.8896026611328125,5.461658477783203,6.077032089233398,7.116733551025389,7.891962814331056,5.0685538944943005,-2.1454849243164062,1.783863639831543,3.0055809020996094,4.345820426940918,5.109954833984375,5.842835426330566,6.982272148132324,7.80696544647217
10350,5.612373270444847,3.156208038330078,3.912186584472656,4.353663635253906,5.041828155517578,5.577274322509766,6.1402740478515625,7.0612545013427725,7.700680770874024,5.160337754863397,-1.6228485107421875,1.933573913574219,3.2076902389526367,4.491915702819824,5.215795516967773,5.903426170349121,6.917841911315918,7.6508125305175785
10400,5.660743806642831,3.3270950317382812,4.046392440795898,4.486983871459961,5.140655517578125,5.633884429931641,6.130117416381836,6.973268890380859,7.557283401489259,5.216437023580391,-0.635101318359375,2.1803638458251955,3.3218231201171875,4.591301918029785,5.290685653686523,5.919000625610352,6.836106300354004,7.481262588500979
10450,5.6886756505669664,3.4951629638671875,4.146728363037109,4.575348663330078,5.20722770690918,5.690399169921875,6.142086029052734,6.86634407043457,7.410694122314454,5.252495292058195,0.2580718994140625,2.3529569625854494,3.4434022903442383,4.664362907409668,5.340751647949219,5.923699378967285,6.769016265869141,7.370944786071779
10500,5.70692735702916,3.606903076171875,4.244686508178711,4.650880813598633,5.259208679199219,5.71484375,6.138284683227539,6.800043869018554,7.317972793579103,5.277811516610773,0.6759872436523438,2.5103624343872073,3.5552892684936523,4.718303680419922,5.370391845703125,5.923290252685547,6.714141845703125,7.238689613342286
10550,5.719906999302645,3.698413848876953,4.33055160522461,4.712612533569336,5.294567108154297,5.725532531738281,6.127368927001953,6.749696350097656,7.201784362792969,5.2971098261693665,0.761260986328125,2.672697639465332,3.6402273178100586,4.769632339477539,5.388454437255859,5.9142961502075195,6.645744323730469,7.145818138122559
10600,5.733260659312365,3.8003807067871094,4.430254516601562,4.771040344238282,5.333187103271484,5.735820770263672,6.121232986450195,6.68157844543457,7.107900543212891,5.3153678087997305,0.8653945922851562,2.817510223388672,3.717770576477051,4.819568634033203,5.406085968017578,5.918047904968262,6.590460777282715,7.056305694580079
10650,5.748611053823632,3.9291458129882812,4.5185514831542966,4.829190444946289,5.366374969482422,5.7495269775390625,6.119192123413086,6.659038925170898,7.081953964233398,5.336509391090104,0.9613609313964844,2.9201841354370117,3.7977218627929688,4.859794616699219,5.428699493408203,5.912884712219238,6.551154136657715,6.981783676147464
10700,5.766886267863528,4.044200897216797,4.586871566772461,4.892895889282227,5.4034881591796875,5.771343231201172,6.117443084716797,6.636861419677734,7.042740325927735,5.359860006731704,1.0706329345703125,2.9964572906494142,3.878671646118164,4.903199195861816,5.445892333984375,5.915513038635254,6.528717041015625,6.898205947875977
10750,5.7890434599670355,4.1407318115234375,4.6464442443847656,4.9353080749511715,5.444545745849609,5.794132232666016,6.126567840576172,6.613138580322266,7.013428955078125,5.387414373829565,1.1807937622070312,3.073844146728516,3.954357147216797,4.950733184814453,5.472860336303711,5.926607131958008,6.499889373779297,6.8676918029785154
10800,5.814673255233095,4.219215393066406,4.7038427734375,5.002658081054688,5.482463836669922,5.818733215332031,6.14837646484375,6.609885025024414,7.022736053466798,5.417882876745826,1.3724479675292969,3.1639902114868166,4.034968376159668,4.996770858764648,5.502782821655273,5.9438276290893555,6.485960960388184,6.860336112976077
10850,5.84276505692538,4.280548095703125,4.769273147583008,5.054038619995117,5.517030715942383,5.842899322509766,6.165449142456055,6.6143661499023425,6.975601501464844,5.451146678134054,1.5468826293945312,3.325032424926758,4.1046295166015625,5.0363969802856445,5.535526275634766,5.9619598388671875,6.477291107177734,6.886624145507812
10900,5.873573039650695,4.372337341308594,4.833413162231445,5.119449234008789,5.562768936157227,5.870693206787109,6.177955627441406,6.630395126342772,6.957466430664064,5.487467212116216,1.69805908203125,3.43094539642334,4.164548873901367,5.0848894119262695,5.566303253173828,5.986193656921387,6.4784440994262695,6.873210716247559
10950,5.907202350374171,4.4445953369140625,4.895931396484375,5.166536712646485,5.603107452392578,5.903900146484375,6.202022552490234,6.648614883422852,6.957162628173829,5.525888877433537,1.8491744995117188,3.5179962158203124,4.245378494262695,5.1309309005737305,5.604156494140625,6.011109352111816,6.491971969604492,6.856377601623535
11000,5.943010333748279,4.474483489990234,4.947560119628906,5.226952743530274,5.651052474975586,5.940616607666016,6.23028564453125,6.662215805053711,6.949700469970703,5.566047999523567,2.0059547424316406,3.624272346496582,4.329128265380859,5.193680763244629,5.644132614135742,6.039402008056641,6.517141342163086,6.878962516784669
11050,5.981234571511144,4.5179290771484375,5.010740127563476,5.283653259277344,5.692785263061523,5.975799560546875,6.257692337036133,6.677887344360352,6.980584564208985,5.6072495359501175,2.147266387939453,3.708889961242676,4.3819427490234375,5.239800453186035,5.683282852172852,6.072253227233887,6.544893264770508,6.889538764953613
11100,6.0204067103507315,4.557395935058594,5.056935577392578,5.326667404174804,5.7385101318359375,6.018562316894531,6.295717239379883,6.707919692993164,6.996416778564453,5.649143440606026,2.087390899658203,3.7760494232177733,4.456480026245117,5.2891998291015625,5.723623275756836,6.103060722351074,6.571817398071289,6.900096130371094
11150,6.060912350977224,4.608608245849609,5.102528915405274,5.378580474853516,5.787654876708984,6.060733795166016,6.329246520996094,6.742239379882812,7.03265739440918,5.691525742047398,2.0463829040527344,3.8506370544433595,4.512151718139648,5.341693878173828,5.766029357910156,6.135747909545898,6.598690032958984,6.914360427856446
11200,6.102952572439631,4.651569366455078,5.1575444793701175,5.4256855010986325,5.832788467407227,6.104225158691406,6.363618850708008,6.774930572509765,7.043325500488281,5.733936935462641,2.063823699951172,3.891129493713379,4.582756042480469,5.387873649597168,5.804231643676758,6.1766462326049805,6.631289482116699,6.934322547912598
11250,6.145215362175772,4.715496063232422,5.2139452362060545,5.466519927978515,5.888212203979492,6.144947052001953,6.4036407470703125,6.8034618377685545,7.096654739379884,5.776225336299819,2.1068801879882812,3.972159194946289,4.638376235961914,5.426446914672852,5.848230361938477,6.212968826293945,6.653408050537109,6.951432609558107
11300,6.187809871417108,4.800212860107422,5.2776972198486325,5.517036056518554,5.938587188720703,6.191375732421875,6.441684722900391,6.843737030029296,7.11325813293457,5.818452423614599,2.1567649841308594,4.0295709609985355,4.695818901062012,5.469318389892578,5.890043258666992,6.251826286315918,6.690532684326172,6.981731414794923
11350,6.230324113872689,4.860492706298828,5.316134643554688,5.563786315917969,5.982118606567383,6.231769561767578,6.486202239990234,6.871178436279297,7.147069396972657,5.860439722140208,2.2522659301757812,4.083009147644043,4.751218795776367,5.515655517578125,5.933469772338867,6.289756774902344,6.720855712890625,7.0149272918701175
11400,6.2733389078667905,4.948940277099609,5.350273056030273,5.608949661254883,6.028453826904297,6.275840759277344,6.528778076171875,6.900215148925781,7.160018081665039,5.903509623101532,2.27294921875,4.13937816619873,4.8042192459106445,5.564420700073242,5.97209358215332,6.325037956237793,6.757257461547852,7.057825660705569
11450,6.317236888925033,4.9732513427734375,5.399452819824218,5.660806274414062,6.078891754150391,6.3216094970703125,6.571985244750977,6.930094146728514,7.192257995605469,5.946625819326165,2.2468223571777344,4.216901779174805,4.845803260803223,5.612335205078125,6.014286041259766,6.359499931335449,6.792984962463379,7.076157760620117
11500,6.361656428207085,4.991523742675781,5.447007369995117,5.716505432128907,6.1224212646484375,6.3691558837890625,6.612354278564453,6.972690200805664,7.236495056152344,5.990145050546103,2.393505096435547,4.299116897583008,4.913466453552246,5.662656784057617,6.051977157592773,6.402370452880859,6.835771560668945,7.116878509521485
11550,6.405196786718801,5.038124084472656,5.506209259033203,5.763643646240235,6.171308517456055,6.419319152832031,6.654073715209961,7.012860488891601,7.259669647216797,6.03282293562259,2.5771827697753906,4.365567398071289,4.957280158996582,5.698453903198242,6.096080780029297,6.444443702697754,6.87032413482666,7.151393508911135
11600,6.448688503025124,5.083030700683594,5.560177536010742,5.806759643554687,6.215476989746094,6.458805084228516,6.694391250610352,7.049919509887696,7.3055331420898435,6.073622290394723,2.7118492126464844,4.39841251373291,5.002241134643555,5.740123748779297,6.132883071899414,6.481077194213867,6.907794952392578,7.179837417602539
11650,6.491640539521585,5.117851257324219,5.617026901245117,5.842811203002929,6.254770278930664,6.507953643798828,6.73780632019043,7.089203262329101,7.348597564697266,6.1135305552629555,2.73150634765625,4.453952407836914,5.054551124572754,5.776768684387207,6.17363166809082,6.520138740539551,6.937626838684082,7.224497222900392
11700,6.534418057926532,5.157737731933594,5.671570510864258,5.886460494995117,6.29200553894043,6.551189422607422,6.77879524230957,7.129973983764648,7.352823028564454,6.15188576809447,2.71746826171875,4.503827476501465,5.099138259887695,5.815587043762207,6.211427688598633,6.557431221008301,6.974433898925781,7.275751876831055
11750,6.577628234774072,5.2266998291015625,5.717586288452148,5.930148696899414,6.340677261352539,6.592670440673828,6.822347640991211,7.171909713745117,7.39311996459961,6.189379293108679,2.7458763122558594,4.520831108093262,5.135143280029297,5.861970901489258,6.25117301940918,6.590749740600586,7.012101173400879,7.2868452072143555
11800,6.620615844361616,5.323951721191406,5.755464706420899,5.978741455078125,6.388551712036133,6.6300506591796875,6.872430801391602,7.205850601196289,7.435526275634766,6.227195037074263,2.7959976196289062,4.570154190063477,5.163320541381836,5.897835731506348,6.292093276977539,6.6333723068237305,7.059382438659668,7.3298805236816404
11850,6.66324947781934,5.377281188964844,5.795523681640625,6.022640609741211,6.429056167602539,6.672519683837891,6.915616989135742,7.242286682128905,7.489492950439454,6.263571761155272,2.916473388671875,4.6252601623535154,5.209212303161621,5.9277849197387695,6.326627731323242,6.67143440246582,7.100559234619141,7.371589469909669
11900,6.705330517454854,5.440826416015625,5.835523681640625,6.074785232543945,6.471887588500977,6.717670440673828,6.955451965332031,7.278481674194335,7.540625381469729,6.299754628888521,3.0647010803222656,4.6521612167358395,5.239568710327148,5.9606733322143555,6.367425918579102,6.708769798278809,7.143305778503418,7.399299812316895
11950,6.747360117980973,5.482452392578125,5.866414337158203,6.126554870605469,6.516120910644531,6.754459381103516,7.001426696777344,7.3186801910400385,7.587390060424805,6.335706151380549,3.1636695861816406,4.673735046386719,5.270459175109863,5.992671966552734,6.407529830932617,6.750720024108887,7.181209564208984,7.440399551391604
12000,6.789238981702623,5.521369934082031,5.90576904296875,6.1684528350830075,6.554769515991211,6.797122955322266,7.039529800415039,7.356386947631836,7.617004013061523,6.371446333833506,3.217998504638672,4.7112373352050785,5.308496475219727,6.024836540222168,6.440032958984375,6.793938636779785,7.215912818908691,7.460531616210938
12050,6.831211356701066,5.551963806152344,5.971279602050782,6.214633178710938,6.59882926940918,6.840412139892578,7.082851409912109,7.394392013549805,7.665662384033204,6.4067991029021165,3.2697296142578125,4.726540565490723,5.3235931396484375,6.058736801147461,6.475070953369141,6.833099365234375,7.2485551834106445,7.489309310913086
12100,6.873340658390107,5.574951171875,6.010392837524414,6.263628387451172,6.637697219848633,6.884319305419922,7.122140884399414,7.440152359008788,7.703015594482422,6.4412161124077745,3.3304519653320312,4.71996841430664,5.357024192810059,6.085482597351074,6.511709213256836,6.872286796569824,7.280991554260254,7.529019927978516
12150,6.91584342127305,5.590553283691406,6.05495475769043,6.305142211914062,6.676542282104492,6.931926727294922,7.161468505859375,7.48132209777832,7.746974029541016,6.475567531551911,3.3996429443359375,4.75450325012207,5.379931449890137,6.121868133544922,6.544130325317383,6.905115127563477,7.314693450927734,7.5786535263061525
12200,6.958782972568468,5.6015625,6.090566711425781,6.349772644042969,6.717290878295898,6.974769592285156,7.201122283935547,7.53252067565918,7.8056101226806645,6.509668351571018,3.523151397705078,4.7945819854736325,5.4065961837768555,6.155906677246094,6.579399108886719,6.939963340759277,7.3623809814453125,7.6258131027221685
12250,7.001943986149123,5.620597839355469,6.137036819458007,6.394800186157227,6.760473251342773,7.0169830322265625,7.242008209228516,7.579818344116211,7.858855285644531,6.54462195574456,3.5614089965820312,4.80935115814209,5.446109771728516,6.183528900146484,6.616207122802734,6.978205680847168,7.402874946594238,7.676608848571778
12300,7.033547022543528,5.553985595703125,6.139714050292969,6.42210578918457,6.785736083984375,7.040077209472656,7.281404495239258,7.617542648315429,7.892312698364258,6.574719303008136,3.6301841735839844,4.8165891647338865,5.484391212463379,6.221438407897949,6.645404815673828,7.003582000732422,7.450445175170898,7.721842193603516
12350,-0.49502599289640287,-4.830083847045898,-3.2359388732910155,-2.106782245635986,-0.9586492776870728,-0.4067516326904297,0.03478199243545532,0.7891478359699244,1.3760321521759036,-0.6734856988065502,-6.291726589202881,-3.5126054883003235,-2.3969035148620605,-1.1617553234100342,-0.5501301288604736,-0.07304531335830688,0.6479114890098572,1.2604799866676333
12400,2.0180771384440677,-2.7921905517578125,-0.40731611251831057,0.37006912231445344,1.2916193008422852,1.8766746520996094,2.6599769592285156,4.077827835083006,5.692339897155766,1.724084223748267,-8.22842788696289,-1.570160484313965,-0.14412164688110352,0.9788470268249512,1.6348810195922852,2.4279608726501465,3.8709535598754883,5.478705692291272
12450,4.420355207578571,0.8611030578613281,2.033638610839844,2.6514110565185547,3.594512939453125,4.293193817138672,5.054468154907227,6.5560703277587855,8.846714019775392,4.01961466660535,-8.237995147705078,-0.5046924591064452,1.671433448791504,3.1769609451293945,4.012855529785156,4.885550498962402,6.330389022827148,8.814924621582035
12500,5.2010025021372845,1.8742103576660156,2.9290301513671877,3.5485244750976563,4.417116165161133,5.082237243652344,5.7638397216796875,7.275982284545899,9.33559967041016,4.752762605989397,-9.209983825683594,-0.14048461914062488,2.37814998626709,3.957853317260742,4.805835723876953,5.598172187805176,6.957571029663086,9.171547698974615
12550,5.545579320789492,2.2469558715820312,3.4039413452148435,3.9660335540771485,4.822509765625,5.435783386230469,6.102846145629883,7.506449890136718,9.537696075439454,5.094122512687659,-8.555313110351562,0.404500961303711,2.814497947692871,4.310525894165039,5.172290802001953,5.923266410827637,7.230976104736328,9.232542037963874
12600,5.741913235127339,2.5426254272460938,3.7016732025146486,4.243000793457031,5.065912246704102,5.638530731201172,6.2716522216796875,7.623698425292968,9.359519348144532,5.301896009131015,-7.235862731933594,0.8844366073608398,3.1127243041992188,4.559085845947266,5.377927780151367,6.088388442993164,7.366920471191406,9.18936042785645
12650,5.866440448867428,2.8312416076660156,3.9233068084716796,4.439796066284179,5.223297119140625,5.763954162597656,6.379364013671875,7.61519317626953,9.23516586303711,5.442484892474562,-5.586036682128906,1.199363899230957,3.324657440185547,4.746358871459961,5.518115997314453,6.202496528625488,7.440029144287109,9.047603797912602
12700,5.95156371932444,3.022624969482422,4.119597473144531,4.586345672607422,5.346782684326172,5.848602294921875,6.424213409423828,7.602508163452145,9.176805038452153,5.546482073344367,-4.033195495605469,1.6427562713623047,3.544734001159668,4.8764190673828125,5.613685607910156,6.276664733886719,7.451408386230469,8.89195346832276
12750,6.012023863943213,3.2283554077148438,4.255131607055664,4.716986846923828,5.437007904052734,5.927539825439453,6.471042633056641,7.58649787902832,9.013820114135743,5.62502257873773,-2.728240966796875,2.0092084884643557,3.71536922454834,4.983058929443359,5.68708610534668,6.313389778137207,7.375896453857422,8.81129608154297
12800,6.056482822439501,3.4938507080078125,4.401417236328125,4.851701354980468,5.509574890136719,5.985248565673828,6.497535705566406,7.535596084594726,8.874723587036135,5.686566081572373,-2.000751495361328,2.2900772094726562,3.8866500854492188,5.099399566650391,5.744159698486328,6.33292293548584,7.3293609619140625,8.669279861450198
12850,6.089154544802951,3.7654190063476562,4.509258651733399,4.927022171020508,5.56982421875,6.0293426513671875,6.50145149230957,7.455261993408203,8.780651092529299,5.737675502289283,-1.2366676330566406,2.6283836364746094,4.051718711853027,5.18004035949707,5.803272247314453,6.345232963562012,7.274171829223633,8.453207778930665
12900,6.116857238250497,3.8797683715820312,4.596585845947265,4.9943695068359375,5.634389877319336,6.062835693359375,6.5050506591796875,7.400174713134765,8.592117996215821,5.780309598073442,-0.481475830078125,2.9252445220947267,4.209965705871582,5.2462568283081055,5.839563369750977,6.356525421142578,7.229944229125977,8.319956970214848
12950,6.140320410159494,4.064506530761719,4.677388458251953,5.07354965209961,5.700006484985352,6.102573394775391,6.516071319580078,7.327301788330076,8.395114135742187,5.817296856817015,0.315093994140625,3.1733089447021485,4.308565139770508,5.310203552246094,5.873195648193359,6.35414981842041,7.162799835205078,8.138033676147462
13000,6.159489522422529,4.2568359375,4.772432785034179,5.159283065795899,5.754169464111328,6.134113311767578,6.517580032348633,7.226138687133789,8.114613876342778,5.850163995902926,1.0609588623046875,3.393409538269043,4.402551651000977,5.368851661682129,5.9076690673828125,6.365811347961426,7.116188049316406,7.988935852050782
13050,6.177994833770597,4.371337890625,4.843024139404297,5.243577575683593,5.797145843505859,6.165931701660156,6.530485153198242,7.169170761108396,7.879705963134767,5.880714506364823,1.2482528686523438,3.5989017486572266,4.501190185546875,5.42740535736084,5.930086135864258,6.368340492248535,7.068239212036133,7.8262426376342775
13100,6.194926466423559,4.341285705566406,4.901930770874023,5.295072937011719,5.836029052734375,6.190814971923828,6.538402557373047,7.101054763793944,7.725200653076173,5.9107806610799285,1.4314346313476562,3.759146881103516,4.608938217163086,5.483447074890137,5.963413238525391,6.383514404296875,7.003345489501953,7.692934036254885
13150,6.211161814944845,4.357749938964844,4.960348587036133,5.34588623046875,5.867855072021484,6.217235565185547,6.5436859130859375,7.05654182434082,7.636907348632814,5.9401856556540045,1.6193008422851562,3.935552978515625,4.68681526184082,5.539134979248047,6.003246307373047,6.398487091064453,6.96859073638916,7.556800079345703
13200,6.229167759814478,4.363323211669922,5.037491302490235,5.397909164428711,5.903051376342773,6.247978210449219,6.546543121337891,7.022431945800781,7.497534332275391,5.969544064436996,1.8493118286132812,4.100360679626465,4.777070045471191,5.584226608276367,6.040033340454102,6.410487174987793,6.937350273132324,7.420640563964845
