step,parameter_norm_total,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm,parameter_group_norm_decay,parameter_group_norm_no_decay
25950,39.12654562788732,6.581421078479289,20.2013441154176,8.390653641611918,5.557150152090249,24.89060343687102,18.368020336637272,0.25252976210373185,2.720721747629027,3.714804206891882,,21.41661360239411,32.74469780860553
26000,38.999044310262846,6.481102666305601,20.203415518543686,8.216959550397943,5.4695533342525575,24.904044362777462,18.232505371578362,0.24624151015023546,2.6543905789280693,3.6832359175004217,,21.164372657812475,32.75659913841918
26050,38.87796325157963,6.384185829704873,20.205446314999897,8.04771987488759,5.384500694462946,24.917281070257,18.103691954410323,0.24010299694374174,2.5897066075825346,3.6524931354390366,,20.92208601284122,32.76831310065335
26100,38.7635721370684,6.290545594802544,20.20742802752702,7.882898915327467,5.302503216998991,24.93036935848911,17.98225796084449,0.23411333302414758,2.526618117123964,3.6226029176062315,,20.690436359139245,32.779877487478714
26150,38.65573320962528,6.200056952726182,20.209366641020267,7.72233000752425,5.223217362146571,24.94332058106833,17.868353424996737,0.22826566148485525,2.4650996841501396,3.593606262879521,,20.469392372128627,32.7913050348651
26200,38.55429365868297,6.11260504857605,20.211256067783378,7.565816185593692,5.146885404408977,24.956154117703285,17.761926999330672,0.22255649792467327,2.4051106092585184,3.5655260156977517,,20.258887385602936,32.802607235057096
26250,38.45905017405266,6.028132254056712,20.213098878998327,7.41340036720737,5.073268735444209,24.96887641711211,17.662841608827062,0.21698801197942333,2.3466087908812328,3.5383350622684895,,20.058750528964314,32.81379386031238
26300,38.36970173470793,5.946501189375747,20.21489925805717,7.265166417914344,5.002105720373946,24.981483427546113,17.570770119485665,0.211550859467958,2.289519217190282,3.5120007459305382,,19.868625007309607,32.824864836421796
26350,38.285932967174475,5.867653121507766,20.216655680055457,7.12094969618053,4.933315702840681,24.993977153321627,17.48535543954388,0.2062445276783289,2.2338321549540807,3.486477167232891,,19.688112903126108,32.83581693030853
26400,38.20750927265407,5.791437544392175,20.21836141759962,6.980569677853126,4.866839607304204,25.006341033443515,17.406466788047403,0.20106270685962516,2.1795212269753197,3.46171631866031,,19.51696669017516,32.84664025489578
26450,38.134346754185394,5.7178585149640355,20.22002622704783,6.843995116088315,4.802634438993086,25.018579424965008,17.33411676504277,0.1960015042986876,2.1265625758971156,3.4377119714783646,,19.355177292823086,32.85735099383144
26500,38.06620851016243,5.6468100108786095,20.221652111006325,6.711231765953194,4.741137828425024,25.030705141018366,17.267867913406658,0.19106687768227915,2.0748984407870306,3.4144342129238727,,19.20242760240127,32.86796319387163
26550,38.00288213428926,5.578179591321821,20.223236024417325,6.582210238880223,4.682422656639906,25.042717516103128,17.207480912412375,0.18625271924581205,2.0245038212062307,3.3918591297749243,,19.058456844004425,32.878477355831166
26600,37.944105881041445,5.51201369585489,20.224790681567193,6.456816609829899,4.626457218796624,25.054615666107406,17.15257331345093,0.1815595111477379,1.9753440970600753,3.369962207104351,,18.922893666436146,32.88889275120758
26650,37.88961068617783,5.448217136352583,20.22631106211029,6.334935206570335,4.573315910910031,25.066398293126557,17.102774160014416,0.17698293045757443,1.9274056579510503,3.3487047384791873,,18.795342286255355,32.89920525320669
26700,37.83916924496669,5.386713622074962,20.22779723764943,6.216549993104677,4.522769606918791,25.078063611740404,17.057827622033944,0.17251684712547213,1.8806531895022398,3.3280549127440056,,18.675474207699164,32.909411910072116
26750,37.79255052681062,5.327387975530505,20.229245142651394,6.101632263361421,4.474840067514134,25.08961561934376,17.017404170504495,0.16816392543855196,1.8350474822741656,3.3079916466577206,,18.56293443107113,32.919513067925045
26800,37.749485401471595,5.270208575948863,20.230666233979438,5.99011152233667,4.429727678461242,25.101048601531083,16.981020493538377,0.16392658429449933,1.7905723558843776,3.288472415999331,,18.45727354895316,32.92951109893725
26850,37.70964545896135,5.215080662008625,20.232051639070313,5.8818809022481835,4.387353082613107,25.112363344386566,16.948175353057966,0.1598029771275268,1.747174834276946,3.2694637713289265,,18.357922065345956,32.93939978328761
26900,37.67269928228445,5.161918033029283,20.2334046154573,5.776865057880146,4.347158967450741,25.123551159673173,16.91845364472143,0.15578768677523275,1.7048403569445747,3.2509387980011475,,18.264292970592827,32.94917105934213
26950,37.63846693535608,5.110686834077752,20.234729675908717,5.675012100500322,4.309211179130757,25.13461398366552,16.89156381962217,0.1518765774416384,1.6635607266600054,3.232874228500319,,18.176080840082804,32.95882702006653
27000,37.60676810669836,5.061291264232204,20.23602561223018,5.57634140413542,4.273209365714985,25.145551380751016,16.86730602077075,0.14806909714373456,1.6232969222308231,3.215263574961654,,18.092976046797425,32.96836703873881
27050,37.57746090838619,5.013701419528759,20.2372950290605,5.480858299031738,4.238961320009131,25.156367356169213,16.845510415935674,0.14436427730521104,1.5839979580329775,3.198081492039351,,18.014733158140434,32.97779491661454
27100,37.5504588022102,4.9678662885838625,20.238540933361534,5.3884053467550626,4.206797137693062,25.1670684429561,16.826039388542323,0.14075230573297587,1.5456785957403258,3.181320212605556,,17.94122105704826,32.98711177473126
27150,37.525626602546204,4.923823222691379,20.23977639803355,5.299017208813139,4.176033973441395,25.177652635431624,16.80881171687207,0.13723327893473067,1.508304831277497,3.1649747259280177,,17.872185846229954,32.996327447028726
27200,37.502958058521216,4.881480032262926,20.240997879008162,5.2125094984615306,4.1469415101750045,25.188128915663654,16.793891759181278,0.13379943443865888,1.4718961336090461,3.1490668979023937,,17.807651098432167,33.005445391566965
27250,37.48302020674526,4.84087769038891,20.242214105770643,5.128911116133235,4.119891460917705,25.19853013930149,16.78243187702489,0.13043344020595662,1.4364689877078218,3.1336629193219623,,17.748794678651322,33.01449819813035
27300,38.32606086575736,7.233952967319883,20.153192046397468,9.456252872625416,6.441322343456837,24.82901996670477,15.524742499923907,0.29610631613312366,2.9653821136404246,3.6215096498133033,,19.98789610880802,32.701237753779836
27350,38.47441527227874,7.358961377637789,20.189413425444258,9.365271168097518,6.74701656392411,24.829769375672704,15.656939973370458,0.26120032432614465,3.1113453473923967,3.725245615772073,,20.22472587795177,32.729819640588666
27400,38.55768126521569,7.367899938766533,20.207064984115732,9.206206234277348,6.888226002755504,24.85770314671654,15.764635186471756,0.2382394357481169,3.189631246266042,3.9015170470218052,,20.33008864877473,32.76251333586796
27450,38.908954204282104,7.259297920890125,20.21553221612529,9.111274185638042,6.961313665672625,24.922144634786594,16.53257753412558,0.2295658903195041,3.151683157610432,4.079355660477344,,20.902351531861004,32.817654055545006
27500,39.22369799895744,7.164165320418442,20.221336901654183,8.983286685347645,7.163343852901188,24.96582968903786,17.209846142075563,0.2259425412058767,3.0821112179359322,4.151614525853586,,21.42440780797564,32.85564235851996
27550,39.31569903755121,7.058343091892288,20.224156708365044,8.816176280466118,7.27147952861409,24.989859817286185,17.47773712962777,0.22164355882957942,3.006378911406413,4.1516576706810175,,21.560615804588608,32.87649672544551
27600,39.28278454708797,6.94582550202376,20.225677271742022,8.641810001815312,7.265608182369691,25.004899735153238,17.534065572012466,0.21688722492304374,2.9318319285316528,4.124749886517251,,21.480852828943977,32.88936185933353
27650,39.201049075239126,6.833888667837659,20.226774196361077,8.467190224666714,7.217523455500718,25.016214631566825,17.50343417556556,0.21202809594317668,2.85900294943689,4.08800789426848,,21.316134706822115,32.89900682026618
27700,39.10138279083541,6.7251569695209135,20.22777797095894,8.295121112309465,7.156975541591922,25.025742385171604,17.435922513812077,0.2071982726939383,2.787939644927575,4.0473881272872045,,21.11952219308645,32.907201620483754
27750,38.996391674747564,6.620101508442585,20.228753765509964,8.126797972068486,7.091369742624523,25.03428300193081,17.35418017973346,0.20243969034258194,2.718616267560557,4.005398767574898,,20.912849245285045,32.91460618166807
27800,38.89194287810571,6.51859089111864,20.2297004200172,7.9625250893264905,7.024324304730115,25.04222157207756,17.26907293249364,0.1977660773703021,2.650999533418073,3.963183776698953,,20.70642604829339,32.921530054667784
27850,38.79122047174759,6.420475937768104,20.23062384440748,7.80233761786027,6.957043481960084,25.049767345706424,17.18701468348446,0.19319390786704482,2.58502747475696,3.9213770843653046,,20.50600436469328,32.928142533141916
27900,38.696051838828815,6.325754002249384,20.231535288698208,7.646317385860262,6.889702719510042,25.057030016061166,17.11195698932672,0.18871749251155612,2.520689935946611,3.8803032967100375,,20.315038765562754,32.93453548886047
27950,38.60749728537856,6.234333072767794,20.23243209173992,7.494511171761578,6.822337297231286,25.06407844559177,17.046358486373602,0.18434254575841813,2.4579452332922513,3.840156587146737,,20.135668790791385,32.940760297662564
28000,38.5255959089856,6.145984456850239,20.23331059759446,7.347014622139082,6.755063796241155,25.070936351452666,16.99046935381225,0.18007653196638748,2.396731275198382,3.800973552441275,,19.968171916453613,32.94683065876597
28050,38.45019316600667,6.060706936282315,20.23416904593164,7.203566841605764,6.688360348331055,25.07761099467288,16.944048536206363,0.17591030132534802,2.3370086802148764,3.7627305992870608,,19.81246528012044,32.95274759450642
28100,38.38094900174454,5.978451694226187,20.23500261188864,7.063873169141248,6.622072335129188,25.084115607931857,16.906692158912914,0.1718417477326035,2.278731406257982,3.7254050455371956,,19.668080116944537,32.9585174239978
28150,38.31793432275096,5.899116301243663,20.235820145680425,6.928162218862322,6.556751316985259,25.09046127358001,16.878409916020193,0.16786044890493537,2.2219026191994726,3.6889950530371842,,19.53531708815078,32.96415442610443
28200,38.2605993522882,5.822614811727896,20.23663235194649,6.796272792352595,6.4928522566523545,25.09664113396293,16.858029042665002,0.163969132211657,2.166486899204794,3.6534621302166657,,19.41326372314259,32.96966263721897
28250,38.208542918462356,5.748898636950699,20.23743514401575,6.668092841559315,6.430412148379501,25.102658973721915,16.844832142657896,0.16016845146038425,2.1124450853979417,3.6187756254227588,,19.301276667342655,32.97504315331026
28300,38.16116734141626,5.677886642402187,20.238231713308263,6.5435065170786855,6.3689944777118646,25.108509544168456,16.837839595863827,0.15646153748955227,2.059728758898352,3.5849195945361245,,19.198293829869268,32.98030028489096
28350,38.118047311437465,5.609468648391474,20.239025844948504,6.422675049794106,6.308415793712647,25.11419112825708,16.836248064944012,0.15283854201518943,2.0083273710889107,3.551869531000013,,19.10358211563925,32.985431347611836
28400,38.07854125708444,5.543497633346775,20.239813483796432,6.305544338699443,6.248755740426127,25.119708910064457,16.83876216592545,0.14930226577087555,1.9581976211688021,3.5195929579698277,,19.015956762181556,32.99043335099319
28450,38.04210068786698,5.479834914309684,20.240589489567533,6.191966578031566,6.190008191260741,25.125070021300992,16.84435309139504,0.14584853539765566,1.9093126243541776,3.488065155000948,,18.934389058734215,32.99530778335452
28500,38.00840008799687,5.41846706239078,20.241354999557675,6.081835568136579,6.132002326001346,25.130282847167333,16.852482406162263,0.14247979316533782,1.8616350918472928,3.4572819360983553,,18.858269452383635,33.00006288646333
28550,37.977180692151684,5.359372610404459,20.242114365243626,5.974970731327165,6.075083342637719,25.135356203299178,16.86259737667736,0.13919493753777104,1.8151358663645747,3.427222857171147,,18.78710897675116,33.00470859771398
28600,38.21559000727223,5.705584248593003,20.268473471287862,7.011057956153868,6.69809168508291,25.10366296317434,16.63320842353412,0.2169186026800642,2.193494441081866,3.36619326107169,,19.281446007567066,32.994805037478265
28650,38.94710489711393,6.745707566252317,20.25999309693323,8.800095856468667,7.785124921182472,25.04195550733534,16.5779785322484,0.3030794434122455,2.9611111943595017,3.473656198695402,,20.76583372679363,32.94931151781409
28700,39.109673940472746,6.87183031775364,20.28582829174671,8.706919900612734,7.678825809819813,25.07310894474174,16.832117645901715,0.275287589457575,3.092876891197463,3.798979736356307,,20.998370634868387,32.99446963372483
28750,38.902553933539316,7.165785809171812,20.2890790549683,8.753906988124475,7.688795211042061,24.985384034032972,16.229417275157818,0.2112320269008841,3.4563008084758122,3.8744023241032033,,20.71351264700378,32.92960820256369
28800,39.17580503631773,7.137631993955274,20.310796615988004,8.685024257093495,7.599278430005069,25.058802679723268,16.77222284566511,0.194647177551756,3.4175500143240845,4.137896208616099,,21.10903443607136,33.002308486230646
28850,39.422000640061455,7.05262105924518,20.319019510240828,8.561817337327343,7.434174967497547,25.10766861546035,17.420090690383255,0.18863773869136702,3.344993754451771,4.223895460152064,,21.49604532787951,33.04563768074018
28900,39.50173241796591,6.954742607593178,20.32352422697384,8.417933170254793,7.281333638623979,25.135641210497116,17.73913325059622,0.183308254350838,3.265605745083071,4.232998171367341,,21.604383445773458,33.070190201275956
28950,39.48134823772674,6.855656870018682,20.326548387821664,8.26455485940121,7.139864261800747,25.1539459854725,17.851705741698936,0.17868523859269753,3.1861290202051387,4.211886324392889,,21.542189644810048,33.08641600378753
29000,39.417977743190484,6.75823108784713,20.32903217044243,8.108471338427988,7.001063145087982,25.16790241858909,17.874324095603747,0.17421870954120544,3.108054554877534,4.179283554661499,,21.40645141738514,33.09895477319171
29050,39.33797925524016,6.663792950489289,20.331218966073767,7.953123819842169,6.864022119525894,25.179748909810492,17.859146636928084,0.16992762939016406,3.031639472284702,4.142033987263713,,21.242031655468555,33.1097070816668
29100,39.253234529213955,6.572491972959565,20.333217192189544,7.800250940174313,6.729690388436783,25.1904299799974,17.82929782620702,0.16576033235664162,2.9569858355477643,4.10286925943788,,21.069367997917098,33.119452790978016
29150,39.16940990160645,6.4845474911961976,20.335104193093745,7.650712679267681,6.599104677796362,25.200359906453297,17.795636442103998,0.16172525330127369,2.8841274698018693,4.06301663389979,,20.898365624580517,33.12855243232666
29200,39.089843760318054,6.399938964379934,20.33689946887877,7.504614405530895,6.472903238219484,25.20976131260091,17.764967036203146,0.1578038159400238,2.8130152060531812,4.023107867612589,,20.735020273341476,33.13721200508869
29250,39.016441245974306,6.318609582853697,20.338626985353855,7.362081654788938,6.350901545578503,25.218756520474837,17.741440694118662,0.15398864655235972,2.743616469735428,3.983512756232412,,20.582912176990092,33.14553384416787
29300,38.949972158231986,6.240186608530138,20.340293903855876,7.223303116456072,6.233307615225006,25.22740079769675,17.726800541141806,0.1502766806889479,2.6759103613408355,3.944404468175082,,20.44363151017955,33.15355579425894
29350,38.89084811007122,6.1646590801783505,20.341915174754817,7.088313860754338,6.120498320811302,25.235724797105565,17.72192072350223,0.14666357606097266,2.6098503408039324,3.9058584093619997,,20.318101203343495,33.16131526660728
29400,38.83893785780821,6.091866644689699,20.343499346078282,6.957077583534254,6.012244112788725,25.24373827898958,17.726809388678475,0.14314780633311702,2.545397111978173,3.8678999643542915,,20.206250397570468,33.1688187729586
29450,38.79392643008007,6.021718134378624,20.345039679392325,6.829370717549028,5.9082034934689736,25.251459856632533,17.741136967350734,0.13972300223501177,2.482520706170215,3.830565067873998,,20.107629131184698,33.17607539455499
29500,38.75533532829798,5.954042647760741,20.346537897923493,6.705220769358403,5.808165743245529,25.25890174895317,17.764090844348654,0.13638352805231613,2.4211948177116613,3.7938354415294877,,20.021446904125035,33.18309328971793
29550,38.7224920086758,5.888779498022962,20.347987952559247,6.584527337101954,5.712238060789577,25.266069221970643,17.79435353555479,0.13312621446986644,2.361367100284674,3.7577036741797225,,19.94651477494623,33.18987700632246
29600,38.694545932145004,5.8258714796097895,20.349400608417447,6.467227432638379,5.620026005188487,25.27296779248558,17.830336657593083,0.12994087863838677,2.3030264443593227,3.7221843738780547,,19.88127508661487,33.196427305136716
29650,38.670847132107475,5.765171023557281,20.350771930723393,6.353126354566542,5.5313088832104516,25.279607758948135,17.870922122338474,0.12682761315913857,2.2461203457056036,3.687294749441807,,19.824513655464123,33.202757057797804
29700,38.65106019819679,5.7065979634969715,20.352095103264435,6.242043906824818,5.44613364046155,25.28601487465657,17.915535122949407,0.12378755436423713,2.19061841253614,3.653061168374125,,19.77560047510017,33.20888556235891
29750,38.63458819044276,5.650143199603298,20.353384489321286,6.134056896629668,5.364488173037642,25.292200488615,17.96293926853451,0.12081619195683461,2.136491044967972,3.6195104186005587,,19.733389670330954,33.2148270620814
29800,38.62117479073054,5.595708271823045,20.354643104532634,6.02918681713404,5.286088349415933,25.298189432284655,18.01276448689112,0.11791747168020018,2.083689476031414,3.5866603061292865,,19.69738476383247,33.22059866531157
29850,38.61046444788037,5.543321777419611,20.355879735104118,5.927393354111997,5.210680318025264,25.303996967105896,18.06439801547756,0.11509223524855795,2.032183828483244,3.5545424323972012,,19.66688882153328,33.22621629018993
29900,38.60235005177679,5.492902798071638,20.357095495955683,5.828650239689269,5.138050007367273,25.30964063124448,18.117776868286388,0.11233285988792016,1.9819626832736903,3.523187131490079,,19.641697837676237,33.23168872587332
29950,38.59664856715624,5.444348599352407,20.358284709837516,5.732706587517119,5.0680365983049205,25.315136562936576,18.172750278665102,0.10964046887988604,1.9329798919285825,3.492599125622853,,19.621449114499548,33.23702777421093
30000,38.593168871369336,5.397508087404012,20.35944863565065,5.639607150044448,5.000542204199359,25.320494594545302,18.229043135086588,0.1070171573009101,1.8852004150969763,3.462796078264981,,19.60576757364521,33.24224061916154
30050,38.591646486930706,5.352324255797956,20.360591358217352,5.549387136117592,4.935360569404412,25.32572933643725,18.28621943857119,0.10446442758526822,1.8386026855478959,3.433785259765333,,19.59411917015252,33.24734083378839
30100,38.591890076602965,5.308799300844799,20.36171594196631,5.4619180873384146,4.872431796800228,25.330854634444087,18.34399162594586,0.10197498961553295,1.7931582999037317,3.405579523111594,,19.58610456618222,33.25234559556938
30150,38.59384551614374,5.266859410405991,20.36282428162296,5.377121323357801,4.811625003091175,25.335876148740525,18.40239686404521,0.09954336639844644,1.7488458442117254,3.3781830648294764,,19.58161859864369,33.257256723626796
30200,38.597448798482354,5.226394645760907,20.363911574594674,5.294868467055986,4.752776386184929,25.340806304494464,18.461479455501994,0.09717769885544982,1.7056267346601939,3.3515889916345527,,19.580522554036822,33.26208337224718
30250,38.60251939524356,5.187401664611255,20.364982826036044,5.215274166680545,4.695827389580354,25.3456575069324,18.52089458042661,0.09487410079760339,1.6634718808536557,3.325797995614609,,19.582439425630664,33.26683889102871
30300,38.608879002335215,5.1498902636736315,20.366045343007208,5.138281081560876,4.640690136836245,25.350429227549764,18.58037458057404,0.09263061484946485,1.622359541674451,3.3007900974884965,,19.58701763612611,33.271523528973624
30350,38.61632398815593,5.113783927059806,20.36710257513335,5.063794669608387,4.587504870971463,25.355118250956092,18.63958738119222,0.09044270240804739,1.5822584709156404,3.276529656535652,,19.593859007959445,33.27613510512352
30400,38.62459400683846,5.079025479680672,20.368148739148747,4.9916873196946865,4.536338984333367,25.359731869534688,18.698096611563372,0.08830877056208607,1.543164329782601,3.2529976412015498,,19.60244865659446,33.28067410463133
30450,38.63352179222794,5.045714157406302,20.369190711828413,4.921926740363913,4.487101779776427,25.364271359894307,18.755625841519407,0.08623279677744049,1.5050373598145403,3.2301800820974242,,19.61243515396843,33.28515274716242
30500,38.64285238286353,5.01373158071853,20.370230452111,4.854497296286952,4.439497686648206,25.368740497590643,18.81182028941637,0.08420164019172882,1.4678691032759172,3.208061234267382,,19.62331146026724,33.289573256759034
30550,38.652553134516545,4.983072344601512,20.37127131341941,4.7893861247869145,4.393299556389339,25.373135144852622,18.86673954227997,0.0822213902219673,1.4316373709890189,3.186638432810902,,19.635016460883595,33.293933267150265
30600,38.66241420222979,4.953713156788582,20.3723192324672,4.726647220729057,4.348505111095314,25.377463917961208,18.919994162012973,0.08029558165708736,1.3963096238230526,3.1659018305999487,,19.647122352756526,33.29824102262152
30650,38.67224764465712,4.925618221659308,20.37337490118986,4.6662823166495295,4.3052061973895075,25.381730874036563,18.971247666379647,0.07841364373689153,1.3618769876944732,3.1458336397088966,,19.659253784366552,33.30249958383841
30700,38.68207446932323,4.898721895851168,20.37443396989478,4.608094258458512,4.2632842129064175,25.385937162712928,19.020706176107783,0.07657905156374195,1.3283083727570943,3.1264017524319945,,19.67145267043979,33.30670855976188
30750,38.69204357584558,4.872941815420641,20.37549239326057,4.552047231985344,4.222384620831628,25.390082171195022,19.068843715271278,0.07478824781850199,1.2955873474924184,3.107588265505574,,19.684014229301564,33.310866393652795
30800,38.70192382394069,4.848191021142004,20.376549889401282,4.4979911853055805,4.1823571774388615,25.3941690261292,19.11532673183726,0.07304666825900703,1.2636871867530113,3.0893934881115444,,19.696482388327162,33.31497394866797
30850,38.7118202318297,4.824441215603129,20.377612055905292,4.445930732591552,4.142969597836132,25.398200326878637,19.160461734410546,0.07135240039020328,1.2325818665099924,3.071807189156946,,19.70905142355924,33.319038366150316
30900,38.72177323763929,4.8016827198722405,20.378683235738766,4.3959300845831955,4.104374670923811,25.402183169692737,19.204313134839534,0.0697075662724031,1.202251419837936,3.054819498023448,,19.721786299479117,33.323068103415025
30950,38.73168593647705,4.779893722362388,20.379758017216066,4.3476804942626215,4.066550259367869,25.406118360395297,19.246813743565095,0.06810722917435325,1.1726959174288274,3.0383999442230145,,19.734500232645555,33.32706101728154
31000,38.74129002044192,4.75896135983464,20.38082982542531,4.301132941023188,4.029592700172367,25.410004469900755,19.28749237630757,0.0665496112808559,1.1438876359893038,3.022524746628357,,19.746672481325582,33.33101376140924
31050,38.75037796033613,4.738877722210355,20.381894866323005,4.256133115321747,3.9936768382688688,25.413840293036923,19.3259795005368,0.06503455977316838,1.1158007956903997,3.007168913172524,,19.757897199628363,33.334925983385986
31100,38.75901608013029,4.719697467547622,20.382955288053388,4.212797683956517,3.958898598333798,25.41762718325,19.362383870620548,0.06356197207695824,1.0884189834011944,2.9923231467076326,,19.768294478524307,33.33880413137436
31150,38.76716965650138,4.7013375348719295,20.384013477158412,4.1709878531754265,3.925279442245672,25.421369016533667,19.396711892855773,0.062129612050232784,1.0617272181518957,2.9779766700644363,,19.77779470250799,33.342649563005764
31200,38.77489586941862,4.683690742821567,20.385071171081165,4.130791645846745,3.8928355407680586,25.42507161097477,19.429109333867345,0.06073825210995486,1.0356928768900815,2.9641105056794523,,19.786504788262203,33.34646574898656
31250,38.7819883558279,4.666737266747183,20.38613556309106,4.092337339143054,3.8616584792471085,25.428736942230195,19.45914858018662,0.059383024187987965,1.0103031753215257,2.9507058507692965,,19.794011225394456,33.3502584763676
31300,38.78872459180444,4.650508592696266,20.38720046711258,4.055206501078135,3.831988317059129,25.432365815747783,19.487453150491568,0.058058634527819994,0.9855511061789133,2.9377551134939233,,19.80085739917556,33.354028268207266
31350,38.79554662874218,4.634966358377708,20.388260112275663,4.019198765793588,3.8038128998215255,25.435967763685017,19.514975089599492,0.0567762375371566,0.9614017120013897,2.925268835867732,,19.8078985267832,33.35778161352413
31400,40.744123931683006,8.017250044001628,20.413691853152404,9.429013644054212,7.421690313572362,25.16361775732778,19.361359071503628,0.3719137607983391,2.7899443432691275,4.371354846028386,,23.655225653155565,33.17399484925858
31450,40.54812181332852,8.037486172383835,20.423504712928985,9.306278729903497,7.337647895165752,25.163006076125683,19.018019858738256,0.363675778264564,2.7883074234454397,4.383227228003615,,23.30762715164948,33.17988395320605
31500,40.388861255412465,8.090289728931275,20.44425292742248,9.096025180256001,7.209049134432416,25.16840029818185,18.780789799123166,0.34749049909485796,2.776340154499662,4.374532089167382,,23.004198817959303,33.197393726808706
31550,40.32838618583442,8.128049265432136,20.472335640329284,8.890796620293914,7.1613688691259645,25.17812696679544,18.698806897892457,0.33047067298929683,2.804514700484045,4.394039345228456,,22.8641174534787,33.220639148386816
31600,40.23664459144398,8.144513437326774,20.48680659062507,8.724046214139753,7.100005190202004,25.18726414486425,18.540769371249063,0.31531507110432594,2.878507572172631,4.4589836398252345,,22.67946287550856,33.2359674397573
31650,40.134128322598926,8.142709503166312,20.48780183706029,8.59848007756972,7.16814851992539,25.195287404020842,18.29939422824171,0.31088315913254905,2.974766712027578,4.556542480623094,,22.48766824073772,33.24233796394823
31700,40.191158622497646,8.158946969000885,20.507138502705224,8.529346013713765,7.105939165064764,25.231608851284527,18.348871419877224,0.3112621634933185,2.9872891986768195,4.757943134280393,,22.529715862752273,33.28274529786291
31750,40.04260938042374,8.203470046953798,20.49369521847916,8.452454122732808,7.1691052807442155,25.215265484668826,18.006123946964685,0.29882913148831275,3.202289207612438,4.786228387354161,,22.29566308036425,33.261298438276306
31800,40.176697340182464,8.09365416675996,20.499784143747814,8.384232930909985,7.087404140719569,25.275373365200398,18.278539808031383,0.3096626562700561,3.1070836806182154,5.019221646480008,,22.459599157996912,33.3126614791843
31850,39.95639364731845,8.108450251275698,20.474083620986722,8.27497422706213,7.2095687382778255,25.253966082361348,17.82608256272742,0.30334706146751506,3.2711392571912636,4.980045577154383,,22.109260674476715,33.28203698284569
31900,40.04867906056623,7.976289738615033,20.47626409890657,8.179240872730183,7.174143863067685,25.309724523454424,18.047813712611052,0.30617787650432793,3.1727438283194447,5.115075764945918,,22.207919836450998,33.32724097542433
31950,39.971333760409976,7.882820656223305,20.470149047773,8.068819927551536,7.268884660414882,25.326462262043023,17.893371075684485,0.29142189371860255,3.2661504080838486,5.122893269335522,,22.053946533677777,33.336630976686465
32000,39.98267895003336,7.7547595053379625,20.464719351975603,7.959374075466978,7.178910082131536,25.37031716494942,17.998985162522683,0.2954072900633604,3.191435178233059,5.186155931459807,,22.027728054717432,33.367556290038
32050,39.990605497679404,7.6247881285798265,20.465848909048827,7.8524598370742265,7.054927240745886,25.410194582453553,18.118990995717425,0.29223819702378245,3.101218668488376,5.210398719635093,,21.99401510968672,33.39927884589573
32100,39.96518216250091,7.4968272442481645,20.46745936689498,7.734849743312505,6.951156953242444,25.4410666785601,18.178060443284707,0.28749214552469576,3.017311540449247,5.2032119106884265,,21.909842541269967,33.424161696273515
32150,39.917060815274645,7.372479641774811,20.46901658622994,7.6084581741386375,6.852861509962107,25.465620473405526,18.19837144774885,0.28213541182932333,2.9374710481721817,5.176911762530615,,21.791327052232354,33.444129670735656
32200,39.85754318532596,7.25177946082797,20.470457674333403,7.47883462573002,6.755089137559426,25.48597599350467,18.199615817813903,0.2765122980016052,2.8606861151859877,5.139128043889155,,21.656381000127208,33.46079662451947
32250,39.79228666129749,7.134796355454918,20.471838494671395,7.3489463564255635,6.657592985076669,25.503469647439957,18.190022471075924,0.2707540489732902,2.786585084175029,5.094289420720887,,21.51362370749255,33.475215797770275
32300,39.7249322311783,7.021527106765939,20.47321625001873,7.220413914527854,6.559411732937793,25.51891676725883,18.175425844496797,0.26492859589610535,2.7148924670607832,5.0451470731393595,,21.368642347009335,33.4880779534644
32350,39.65907109949312,6.91179580821375,20.474567697486975,7.093717730771445,6.463182645831017,25.532826449208038,18.161570423571458,0.2591146538630584,2.6453613437707797,4.993452898076927,,21.227504610394742,33.499775648358
32400,39.59485770362597,6.805498494431313,20.475852619229265,6.968757224408418,6.3700697155168555,25.54554549345403,18.147923468840233,0.25337188402761784,2.5777152358271835,4.940162644827752,,21.09025689797354,33.51050313779052
32450,39.53507622646066,6.702691151787256,20.477090473443578,6.846036562055774,6.2805578029955,25.557408404640515,18.139582046541996,0.24770466971250438,2.511922345441783,4.886169636299619,,20.961771328423477,33.52053691406118
32500,39.48163453692209,6.603298620557111,20.478318363674813,6.726233993940851,6.193397404283657,25.568627463491072,18.140506150134946,0.24211573888726087,2.4478951626682477,4.832236580908255,,20.845489598107317,33.53006157349369
32550,39.432200987647306,6.507226975309855,20.47953082540833,6.609148995755641,6.110207186244179,25.57927346607561,18.14513051343269,0.23659750884658218,2.385629464754672,4.778661733179182,,20.737020134387762,33.539148329619366
32600,39.388055710443275,6.414350632085948,20.480719947128016,6.49494905943449,6.035266545018539,25.589430282562404,18.154795363359934,0.23116002843016661,2.3250745868907403,4.725611055296337,,20.63876481225611,33.547881001240036
