step,train_margin_mean,train_margin_min,train_margin_q01,train_margin_q05,train_margin_q25,train_margin_median,train_margin_q75,train_margin_q95,train_margin_q99,test_margin_mean,test_margin_min,test_margin_q01,test_margin_q05,test_margin_q25,test_margin_median,test_margin_q75,test_margin_q95,test_margin_q99
22750,5.424278248126222,2.5949020385742188,3.497062225341797,4.0064842224121096,4.724327087402344,5.344757080078125,5.993650436401367,7.138383483886718,7.929984436035159,4.784107947408668,-9.529285430908203,-0.01301422119140618,1.8927021026611328,4.02501106262207,4.965351104736328,5.804003715515137,6.951677322387695,7.777628898620606
22800,5.4731411696937595,2.6437225341796875,3.5690607452392578,4.073933410644531,4.7854461669921875,5.392292022705078,6.044605255126953,7.178937149047851,7.9013092041015645,4.820906890777253,-9.451225280761719,-0.06748218536376936,1.9113149642944336,4.074039459228516,5.006189346313477,5.8398284912109375,7.016873359680176,7.812622833251954
22850,5.523661921387367,2.6810836791992188,3.6287525939941405,4.134720230102539,4.840747833251953,5.4452667236328125,6.087917327880859,7.23054962158203,7.871538848876955,4.8570817196744995,-9.424812316894531,-0.16838283538818352,1.904404640197754,4.098193168640137,5.04571533203125,5.881714820861816,7.053216934204102,7.8369697570800785
22900,5.5766841585319975,2.72943115234375,3.7125962829589843,4.203793716430664,4.904018402099609,5.5040283203125,6.152534484863281,7.2677467346191404,7.87844078063965,4.894580955924272,-9.255084991455078,-0.2685121536254883,1.8917312622070312,4.15254020690918,5.091142654418945,5.924921035766602,7.117027282714844,7.8934051513671895
22950,5.633035283186256,2.78228759765625,3.786600875854492,4.280714797973633,4.960353851318359,5.5384979248046875,6.203828811645508,7.332379913330077,7.937293548583985,4.934924149656819,-9.02413558959961,-0.31162319183349607,1.8684673309326172,4.196144104003906,5.138040542602539,5.9756059646606445,7.171100616455078,7.913103485107426
23000,5.692216706408993,2.8156280517578125,3.8469045257568357,4.349652099609375,5.033252716064453,5.579498291015625,6.263561248779297,7.384245300292968,7.965644226074219,4.977127306941887,-8.795806884765625,-0.42159690856933585,1.835017204284668,4.2383575439453125,5.18531608581543,6.028112411499023,7.225350379943848,7.920348358154297
23050,5.752605040847003,2.8748703002929688,3.911377944946289,4.412569808959961,5.095615386962891,5.640617370605469,6.327033996582031,7.4320831298828125,8.056412353515626,5.0197683936351165,-8.558185577392578,-0.5010696411132812,1.779932975769043,4.27198600769043,5.241462707519531,6.080954551696777,7.2899017333984375,8.000339889526371
23100,5.814574470489607,2.9376678466796875,3.9802687072753904,4.485750961303711,5.153749465942383,5.700050354003906,6.400522232055664,7.495537567138672,8.113776245117188,5.063451463602723,-8.200180053710938,-0.5907463073730468,1.769866943359375,4.299903869628906,5.300619125366211,6.151584625244141,7.339001655578613,8.043302154541015
23150,5.878993979927203,2.9897994995117188,4.061460266113281,4.54748420715332,5.226650238037109,5.758174896240234,6.472511291503906,7.551100540161133,8.146460266113284,5.106183813178197,-7.641498565673828,-0.7219465255737304,1.7994194030761719,4.341952323913574,5.350561141967773,6.205948829650879,7.394968032836914,8.098983001708985
23200,5.9460272493750175,3.070556640625,4.132168579101562,4.6115154266357425,5.2943878173828125,5.830909729003906,6.543872833251953,7.6192138671875,8.238737640380862,5.1495050389083445,-7.101917266845703,-0.8696022033691405,1.7463674545288086,4.374399185180664,5.416467666625977,6.276772499084473,7.486186981201172,8.125328826904298
23250,6.0118333237176875,3.1513519287109375,4.2005884552001955,4.670039367675781,5.366128921508789,5.899250030517578,6.611492156982422,7.678060913085937,8.304512481689455,5.19003697097027,-6.858009338378906,-1.0969844818115233,1.7246360778808594,4.407955169677734,5.462697982788086,6.34385871887207,7.544563293457031,8.216332626342776
23300,6.076654421532372,3.2292098999023438,4.268678817749024,4.7326812744140625,5.42085075378418,5.965553283691406,6.679651260375977,7.748457717895507,8.37204231262207,5.229608514821575,-7.2595672607421875,-1.2399209976196286,1.7533273696899414,4.455079078674316,5.516328811645508,6.398837089538574,7.62578010559082,8.325797271728517
23350,6.140402301967762,3.3257369995117188,4.325234222412109,4.792562103271484,5.489063262939453,6.0421142578125,6.756809234619141,7.815676879882811,8.485164337158205,5.268880064420737,-7.47674560546875,-1.3663736343383788,1.7349357604980469,4.511150360107422,5.5787506103515625,6.463543891906738,7.673179626464844,8.393031883239749
23400,6.200332450005021,3.4216079711914062,4.396417388916015,4.859870147705078,5.549051284790039,6.101032257080078,6.806919097900391,7.868514633178708,8.552771072387696,5.307836121800011,-7.803638458251953,-1.546402549743652,1.7248573303222656,4.55253791809082,5.639917373657227,6.5276947021484375,7.72551155090332,8.431511688232426
23450,6.257904273729326,3.5127487182617188,4.471623382568359,4.918414306640625,5.609025955200195,6.160091400146484,6.8479766845703125,7.897070312499999,8.592727508544922,5.343263759200893,-8.468013763427734,-1.6455009460449217,1.6921873092651367,4.580905914306641,5.69683837890625,6.576769828796387,7.75004768371582,8.50356616973877
23500,6.315984198301357,3.5964126586914062,4.5462660980224605,4.984303283691406,5.6690216064453125,6.233062744140625,6.906774520874023,7.914111709594726,8.658875274658204,5.378265225460797,-9.093585968017578,-1.7191993713378906,1.6986913681030273,4.629347801208496,5.7480926513671875,6.6177167892456055,7.789217948913574,8.560366249084478
23550,6.371646704713049,3.6838912963867188,4.615457305908203,5.041952133178711,5.7327880859375,6.291339874267578,6.953216552734375,7.949388122558593,8.683437728881838,5.411848062156491,-9.766254425048828,-1.8895565032958983,1.6312837600708008,4.671253204345703,5.796592712402344,6.67357063293457,7.8354902267456055,8.669295692443848
23600,6.424484866241365,3.7443389892578125,4.669396057128906,5.094086456298828,5.787084579467773,6.356391906738281,6.99957275390625,7.993251800537109,8.754462203979493,5.445393529548064,-10.413524627685547,-2.02071533203125,1.6092529296875,4.713736534118652,5.850196838378906,6.728821754455566,7.882354736328125,8.731442260742188
23650,6.478709492314663,3.8065032958984375,4.728564453125,5.138766860961914,5.8481597900390625,6.413799285888672,7.045124053955078,8.010305023193359,8.76296974182129,5.4793547975902985,-10.853538513183594,-2.202295684814453,1.6012611389160156,4.747258186340332,5.901243209838867,6.770871162414551,7.900632858276367,8.765236473083498
23700,6.533630540388048,3.8700485229492188,4.775981140136719,5.195412826538086,5.900764465332031,6.4813079833984375,7.103368759155273,8.041728210449218,8.881605682373047,5.511022587342757,-11.386661529541016,-2.369312858581543,1.5972089767456055,4.773122787475586,5.946300506591797,6.809511184692383,7.94550895690918,8.848511505126954
23750,6.5888862457802535,3.9144210815429688,4.83649543762207,5.247281265258789,5.947349548339844,6.538490295410156,7.160724639892578,8.108478927612301,8.90399169921875,5.540978289478179,-11.677967071533203,-2.560430908203125,1.5897998809814453,4.801006317138672,5.991161346435547,6.85649299621582,7.988580703735352,8.89611339569092
23800,6.64359811503552,3.9698104858398438,4.882313766479492,5.310668182373047,6.009044647216797,6.6020965576171875,7.219493865966797,8.163703918457031,8.859333190917969,5.573143428325484,-12.32921028137207,-2.6824472427368162,1.5005979537963867,4.835568428039551,6.031206130981445,6.900936126708984,8.032638549804688,8.923397445678711
23850,6.697402945991656,3.9909820556640625,4.914719009399414,5.3513233184814455,6.0652923583984375,6.666107177734375,7.271062850952148,8.195740127563477,8.894219970703125,5.606147333024201,-12.633689880371094,-2.6189327239990234,1.4676809310913086,4.880441665649414,6.064630508422852,6.956075668334961,8.065496444702148,8.939482498168946
23900,6.751519872506755,4.058982849121094,4.972797241210937,5.415129470825195,6.121442794799805,6.7245025634765625,7.324636459350586,8.227748107910156,8.93929168701172,5.64311425685038,-13.24325180053711,-2.750895118713379,1.4315605163574219,4.912860870361328,6.10236930847168,6.995784759521484,8.112083435058594,8.944127655029298
23950,-3.178021254848046,-17.809066772460938,-11.409910926818847,-7.260066175460816,-4.443857192993164,-2.746229410171509,-1.549747347831726,-0.15492680072784437,0.9272050476074227,-3.2837060313253508,-23.957962036132812,-11.003105640411377,-7.332466959953308,-4.510558724403381,-2.8923858404159546,-1.6817363500595093,-0.20047610998153687,0.7487206816673296
24000,-0.6304957893873319,-6.10737419128418,-2.801524529457092,-1.8991519689559937,-0.9473081231117249,-0.5124845504760742,-0.1853165626525879,0.23068242073058934,0.4757832765579224,-0.7581584253290676,-6.971462249755859,-3.248480486869812,-2.1187681555747986,-1.0808854401111603,-0.6247962713241577,-0.27258801460266113,0.1151016354560852,0.3969094395637516
24050,-0.27373663873201093,-5.71107292175293,-2.0419947719573974,-1.282689666748047,-0.5733354091644287,-0.22513103485107422,0.10868501663208008,0.5345178604125976,0.8487595176696784,-0.4702570447886282,-11.469839096069336,-2.762486970424652,-1.6535742282867432,-0.7683707475662231,-0.37993574142456055,-0.047284841537475586,0.40622150897979736,0.7728781223297123
24100,-0.01026149262401166,-4.692147254943848,-2.1178087615966796,-1.2903917312622069,-0.42882823944091797,0.03657722473144531,0.4633932113647461,1.1086793899536127,1.5577730560302743,-0.23806389012405985,-11.500449180603027,-3.0539708018302916,-1.735659122467041,-0.6820921897888184,-0.1275787353515625,0.31685543060302734,1.0009007453918457,1.4853023529052736
24150,0.7238232379196616,-4.360374450683594,-2.476313018798828,-1.3090057373046875,0.036403656005859375,0.8055152893066406,1.4958534240722656,2.444942474365234,3.2097739410400394,0.4183932107431518,-14.32999038696289,-3.2556676864624023,-1.7996644973754883,-0.30145835876464844,0.5265274047851562,1.2915477752685547,2.3099546432495117,3.0377510070800793
24200,2.1028689907295983,-2.914043426513672,-0.4228378295898438,0.31519775390625016,1.3746967315673828,2.1077346801757812,2.8185272216796875,3.9043949127197264,4.755198745727539,1.6281254336295972,-9.679306030273438,-2.011183929443359,-0.6767454147338867,0.8025188446044922,1.687530517578125,2.5483036041259766,3.7888059616088867,4.6778507232666025
24250,3.135612033638205,-0.48844146728515625,0.9100750732421875,1.5291488647460938,2.4105167388916016,3.0362548828125,3.7633705139160156,5.016725540161132,6.167366256713867,2.511456148699586,-9.658329010009766,-1.7682376861572264,-0.05378150939941406,1.606170654296875,2.577230453491211,3.4484872817993164,4.938031196594238,6.115097427368164
24300,3.7313712437102806,0.831512451171875,1.6457965850830079,2.1655426025390625,2.9693031311035156,3.6008338928222656,4.358512878417969,5.688031768798828,6.7805947113037135,3.031392903180989,-6.107158660888672,-1.596479034423828,0.2396993637084961,2.0969371795654297,3.0942039489746094,4.02813720703125,5.602445602416992,6.9727445602417
24350,4.094254906558306,1.2117118835449219,2.116316909790039,2.5739952087402345,3.3368968963623047,3.9525146484375,4.705953598022461,6.019104766845703,7.205889129638677,3.3451126739145214,-4.492084503173828,-1.4357965469360352,0.4295167922973633,2.4013519287109375,3.419055938720703,4.369243621826172,5.916770935058594,7.233407592773448
24400,4.3389409460857955,1.4752655029296875,2.400600814819336,2.8447536468505863,3.580078125,4.195732116699219,4.964855194091797,6.272785186767576,7.457811279296875,3.558784063935829,-4.158138275146484,-1.3388198852539062,0.6447620391845703,2.6064929962158203,3.6391983032226562,4.618263244628906,6.137860298156738,7.4912742614746115
24450,4.515535816372059,1.6620407104492188,2.6235400390625,3.056721878051758,3.7575912475585938,4.385871887207031,5.137844085693359,6.393504333496092,7.506316146850588,3.7099030927441197,-4.0144500732421875,-1.1731496810913087,0.7430696487426758,2.737788200378418,3.7941055297851562,4.809368133544922,6.276275634765625,7.4718912124633805
24500,4.646190824769704,1.8272209167480469,2.8004547119140626,3.2093475341796873,3.8959388732910156,4.5251922607421875,5.272426605224609,6.463464736938475,7.571745223999024,3.817332009326639,-3.8787689208984375,-1.071494674682617,0.8341445922851562,2.834653854370117,3.9340133666992188,4.933225631713867,6.350009918212891,7.604560470581056
24550,4.749142102665512,1.957794189453125,2.9475477600097655,3.3435562133789065,4.014606475830078,4.628456115722656,5.3708953857421875,6.503646850585937,7.609444732666019,3.8972227608021632,-3.7152557373046875,-1.070754814147949,0.9087553024291992,2.9021453857421875,4.034149169921875,5.034353256225586,6.372735977172852,7.587441253662112
24600,4.839083188776953,2.1040496826171875,3.073998031616211,3.4534351348876955,4.113077163696289,4.721290588378906,5.444698333740234,6.573098754882811,7.7092243957519555,3.9637999701829316,-3.9536514282226562,-0.9858449935913086,0.9622278213500977,2.9784984588623047,4.133056640625,5.11529541015625,6.432372093200684,7.613411331176758
24650,4.915189424221293,2.2067108154296875,3.15954475402832,3.554550552368164,4.2023468017578125,4.797157287597656,5.518299102783203,6.615959930419921,7.748566436767581,4.021612904488174,-4.386756896972656,-1.0181325912475585,0.9473505020141602,3.028927803039551,4.20142936706543,5.180855751037598,6.480287551879883,7.70484676361084
24700,4.9831263937279795,2.3830032348632812,3.2362609100341797,3.6408824920654297,4.280384063720703,4.868072509765625,5.564830780029297,6.7015148162841776,7.740779876708986,4.068003943994287,-4.8666229248046875,-1.0234233856201171,0.97991943359375,3.0584144592285156,4.26934814453125,5.2391357421875,6.55572509765625,7.766746520996095
24750,5.043184649903122,2.5037841796875,3.319700698852539,3.709666442871094,4.349723815917969,4.935188293457031,5.62919807434082,6.749008178710937,7.674111328125001,4.1083334457608265,-5.276615142822266,-1.0025363922119142,0.9805240631103516,3.1128454208374023,4.326602935791016,5.289121627807617,6.592781066894531,7.714060401916504
24800,5.097861688123749,2.6118621826171875,3.4079554748535155,3.773764419555664,4.414344787597656,4.9922332763671875,5.66212272644043,6.764264678955078,7.664422225952149,4.143633675245879,-5.655826568603516,-1.0522592544555665,0.9606895446777344,3.1524181365966797,4.36212158203125,5.338244438171387,6.642525672912598,7.723508453369143
24850,5.149514438812637,2.6891822814941406,3.4870536041259768,3.839754867553711,4.484554290771484,5.051185607910156,5.703100204467773,6.760352325439453,7.697681350708009,4.1786400798023315,-5.982242584228516,-1.1225753784179686,0.9475765228271484,3.2068872451782227,4.424768447875977,5.379737854003906,6.684200286865234,7.6822202682495115
24900,5.201806432605898,2.8144187927246094,3.5488426208496096,3.896955871582031,4.549610137939453,5.1088104248046875,5.744068145751953,6.7873924255371065,7.589888000488282,4.212614202009546,-6.214927673339844,-1.1836915969848631,0.9800796508789062,3.2404632568359375,4.475353240966797,5.423746109008789,6.704702377319336,7.655948638916017
24950,5.256542850548112,2.9685630798339844,3.607901306152344,3.9691123962402344,4.615671157836914,5.168247222900391,5.79475212097168,6.842353057861324,7.6003059387207035,4.249631909415353,-6.456714630126953,-1.185292053222656,0.9715652465820312,3.2954301834106445,4.526195526123047,5.468574523925781,6.725424766540527,7.657333946228028
25000,5.312375813001905,3.0732383728027344,3.674310531616211,4.02919921875,4.689826965332031,5.228431701660156,5.858396530151367,6.879141235351561,7.623903961181641,4.28611554433976,-6.696846008300781,-1.3141658782958983,0.9585084915161133,3.322188377380371,4.576732635498047,5.539722442626953,6.749652862548828,7.632103729248048
25050,5.367482506972249,3.1272010803222656,3.7304937744140623,4.0911304473876955,4.749250411987305,5.2970428466796875,5.908607482910156,6.891482925415039,7.634212646484375,4.323032191996451,-6.936656951904297,-1.3922250747680665,0.919459342956543,3.3476762771606445,4.625585556030273,5.59128475189209,6.808345794677734,7.624616622924806
25100,5.422938497656366,3.1678009033203125,3.8083741760253904,4.158377075195313,4.807628631591797,5.355232238769531,5.963603973388672,6.939265060424804,7.639173507690435,4.359362349880109,-7.1460113525390625,-1.4829797744750977,0.8739356994628906,3.3961362838745117,4.668462753295898,5.642704010009766,6.841926574707031,7.769080162048341
25150,5.481969735548276,3.1241912841796875,3.8600587463378906,4.227207183837891,4.882190704345703,5.404945373535156,6.025388717651367,6.966481781005859,7.759160995483399,4.39397088272792,-7.286937713623047,-1.453597640991211,0.8509788513183594,3.433835983276367,4.709131240844727,5.696027755737305,6.859759330749512,7.846052169799807
25200,5.53733342840036,3.067535400390625,3.875852355957031,4.285953521728516,4.9407196044921875,5.465847015380859,6.078634262084961,6.998318862915039,7.818564682006836,4.425475075613975,-7.457550048828125,-1.506493377685547,0.7730579376220703,3.4607744216918945,4.77552604675293,5.742546081542969,6.925992012023926,7.8622886657714846
25250,-1.2063288855134506,-9.522429466247559,-4.385351619720459,-3.0764032363891602,-1.7082083225250244,-1.0512526035308838,-0.5018723011016846,0.11080939769744796,0.6138057422637939,-1.2665419148672483,-9.03189468383789,-4.414525103569031,-3.2132980823516846,-1.8274585902690887,-1.1039408445358276,-0.5350578725337982,0.0947420597076416,0.5591540217399598
25300,-0.2952619029143184,-3.7988014221191406,-2.1466525650024413,-1.3755908966064454,-0.6482686996459961,-0.24262428283691406,0.10756206512451172,0.6229966163635251,1.0217701530456553,-0.45524308772700245,-4.655609130859375,-2.5235716819763185,-1.7102738618850708,-0.8174996376037598,-0.39032530784606934,-0.006075143814086914,0.5422759056091309,0.9591300010681153
25350,0.1233919123655426,-3.9873104095458984,-1.9399684143066407,-1.1546331405639647,-0.3036355972290039,0.17133712768554688,0.5781927108764648,1.2351263046264647,1.7858920669555691,-0.10743528902213961,-5.955829620361328,-2.9447669506073,-1.6250090599060059,-0.5541543960571289,-0.021498680114746094,0.4407374858856201,1.1300487518310547,1.7008329391479502
25400,0.9798948821190219,-3.000171661376953,-1.0800789260864259,-0.4117122650146484,0.3861684799194336,0.9477081298828125,1.5622291564941406,2.4366149902343746,3.1152290344238294,0.7373533976909923,-6.4903411865234375,-2.0450695037841795,-0.871645450592041,0.12124490737915039,0.734889030456543,1.3882408142089844,2.355515480041504,3.0325063705444357
25450,1.7012318239356492,-4.020721435546875,-1.1452684020996093,-0.13905105590820305,0.9871826171875,1.7050590515136719,2.3991260528564453,3.599522018432617,4.654722137451172,1.4017123169312864,-11.06558609008789,-2.2388954162597656,-0.8051280975341797,0.6360721588134766,1.4728031158447266,2.23465633392334,3.3623085021972656,4.440460777282715
25500,2.900953099729531,-0.7529296875,0.5355070495605468,1.2332927703857421,2.168201446533203,2.898517608642578,3.5989856719970703,4.649335479736327,5.620342330932618,2.5031445020485803,-8.176300048828125,-1.1759632110595704,0.15543556213378906,1.722330093383789,2.6135425567626953,3.4096174240112305,4.3851728439331055,5.428451347351074
25550,3.517282396246073,0.22261810302734375,1.3330488586425782,1.914908218383789,2.823751449584961,3.5013580322265625,4.173969268798828,5.180610656738278,6.246630401611329,3.0663760580832427,-7.010162353515625,-1.1667102813720702,0.5997934341430664,2.316664695739746,3.1999778747558594,3.986884117126465,5.057621002197266,6.034188461303716
25600,3.9100847145423208,1.3509979248046875,1.8793900299072266,2.377613067626953,3.2382774353027344,3.89129638671875,4.525785446166992,5.551211547851558,6.478948669433595,3.422286415032533,-5.722358703613281,-1.0556343078613282,0.9178104400634766,2.7060489654541016,3.5553512573242188,4.356231689453125,5.411113739013672,6.28938331604004
25650,4.177765746145783,1.56109619140625,2.2278753662109376,2.681192398071289,3.5188941955566406,4.141815185546875,4.772361755371094,5.83023681640625,6.631213989257813,3.6631725945035236,-5.974571228027344,-0.9057418823242187,1.1115531921386719,2.960195541381836,3.8090744018554688,4.590324401855469,5.683689117431641,6.4353881835937505
25700,4.364763789565963,1.7209930419921875,2.464092254638672,2.907561492919922,3.7238693237304688,4.3198699951171875,4.936134338378906,5.963025665283203,6.745069580078127,3.8329231331122924,-6.538570404052734,-0.8144580841064452,1.3083229064941406,3.1243343353271484,3.985370635986328,4.753891944885254,5.842672348022461,6.568448638916016
25750,4.500496032293128,1.8085403442382812,2.6248829650878904,3.0796932220458983,3.887378692626953,4.4553070068359375,5.058143615722656,6.068508148193357,6.767945098876957,3.959724755984775,-6.766761779785156,-0.6300724029541015,1.3791332244873047,3.2692127227783203,4.12666130065918,4.8801727294921875,5.941135406494141,6.6450590133667
25800,4.605077062804997,1.8692855834960938,2.7778897857666016,3.214189147949219,4.004619598388672,4.557708740234375,5.146148681640625,6.130789184570312,6.77879379272461,4.057940028721332,-6.682624816894531,-0.5588169097900391,1.4525909423828125,3.380350112915039,4.237560272216797,4.971773147583008,6.001621246337891,6.681027603149415
25850,4.692995471330897,1.9458160400390625,2.8616667938232423,3.3349266052246094,4.1084136962890625,4.649871826171875,5.226861953735352,6.1558837890625,6.81249008178711,4.140323258527323,-6.307868957519531,-0.5801803588867187,1.5476226806640625,3.4657392501831055,4.331390380859375,5.051143646240234,6.065546035766602,6.69299468994141
25900,4.7690061568707,2.0238723754882812,2.937887191772461,3.441616439819336,4.198886871337891,4.738578796386719,5.306848526000977,6.199192428588867,6.80544662475586,4.211642051477868,-5.601650238037109,-0.4814235687255859,1.6376609802246094,3.543736457824707,4.403373718261719,5.132390022277832,6.133474349975586,6.727788925170899
25950,4.837059037215907,2.0840835571289062,3.0259963989257814,3.5317546844482424,4.27210807800293,4.808002471923828,5.3815765380859375,6.239860534667969,6.83887878417969,4.276576835721509,-4.698978424072266,-0.3703683853149413,1.714127540588379,3.617034912109375,4.47105598449707,5.20352840423584,6.153454780578613,6.747547531127931
26000,4.899876020007269,2.1313400268554688,3.1049471282958985,3.6167282104492187,4.340204238891602,4.877098083496094,5.43572998046875,6.27270278930664,6.883141326904298,4.335046508740416,-4.457546234130859,-0.29195747375488273,1.7886295318603516,3.6893653869628906,4.538890838623047,5.250555992126465,6.167734146118164,6.839776992797855
26050,4.958539939959443,2.1915283203125,3.1801469421386717,3.6875572204589844,4.41326904296875,4.9402008056640625,5.488855361938477,6.312249374389648,6.911000213623048,4.389586903041362,-4.477725982666016,-0.25250473022460934,1.797048568725586,3.740964889526367,4.607105255126953,5.306879043579102,6.190744400024414,6.829472541809082
26100,5.014380477065898,2.2575225830078125,3.242006378173828,3.7419612884521483,4.489105224609375,4.99981689453125,5.545591354370117,6.354705810546874,6.9359666442871095,4.440960897944981,-4.4901123046875,-0.23503036499023439,1.829803466796875,3.8161611557006836,4.661724090576172,5.345067977905273,6.217415809631348,6.853539657592774
26150,5.070108481109886,2.3150405883789062,3.305867462158203,3.7975440979003907,4.550376892089844,5.055633544921875,5.583738327026367,6.37766761779785,6.960494766235353,4.491271744963551,-4.475055694580078,-0.2506235122680664,1.8622732162475586,3.8747711181640625,4.722116470336914,5.3909101486206055,6.254739761352539,6.856507110595705
26200,5.123577814358142,2.3584365844726562,3.3896778869628905,3.852765655517578,4.609539031982422,5.11761474609375,5.619197845458984,6.398828887939451,6.995606689453126,4.540894155336786,-4.449424743652344,-0.1708911895751953,1.8714933395385742,3.943467140197754,4.7864532470703125,5.436830520629883,6.290143013000488,6.855897903442383
26250,5.1753496032682405,2.4206695556640625,3.444335708618164,3.9193042755126952,4.669334411621094,5.177215576171875,5.676876068115234,6.431467819213866,7.023960266113282,4.589849760546737,-4.395851135253906,-0.19218177795410155,1.878103256225586,4.009718894958496,4.845333099365234,5.478507041931152,6.327342987060547,6.923193168640137
26300,5.226973259667592,2.46893310546875,3.5111012268066406,3.9825298309326174,4.715629577636719,5.2313690185546875,5.727025985717773,6.469501876831053,7.016020202636722,4.63935112556244,-4.334026336669922,-0.1907585144042968,1.9248542785644531,4.071313858032227,4.911558151245117,5.536825180053711,6.358707427978516,6.99196186065674
26350,5.280965994115905,2.5314254760742188,3.5633445739746095,4.030809783935547,4.766990661621094,5.286338806152344,5.786205291748047,6.495043182373046,7.134751586914063,4.689474881476559,-4.318580627441406,-0.13787307739257804,1.956467628479004,4.126628875732422,4.968311309814453,5.581565856933594,6.382944107055664,7.057264709472658
26400,5.3350757960781525,2.5882339477539062,3.620038375854492,4.094178771972656,4.82952880859375,5.340122222900391,5.833675384521484,6.54285430908203,7.154713211059571,4.740233960829007,-4.413349151611328,-0.12874946594238273,1.977731704711914,4.184783935546875,5.025272369384766,5.630754470825195,6.412238121032715,7.086151123046876
26450,5.388136742820202,2.6361541748046875,3.6759872436523438,4.150069808959961,4.890331268310547,5.39410400390625,5.884227752685547,6.582665252685547,7.20657165527344,4.790267457195178,-4.543914794921875,-0.1430540084838867,2.033747673034668,4.235647201538086,5.0837554931640625,5.68572998046875,6.441854476928711,7.1368457794189455
26500,5.441161782951263,2.6917037963867188,3.7567069244384768,4.219594192504883,4.938915252685547,5.448150634765625,5.923704147338867,6.647007751464843,7.3032682800293,4.839218174782029,-4.708648681640625,-0.12643051147460935,2.088364601135254,4.279935836791992,5.136417388916016,5.729674339294434,6.491352081298828,7.187257766723634
26550,5.493966693862967,2.7422943115234375,3.8070336151123048,4.267922210693359,4.983667373657227,5.493904113769531,5.967033386230469,6.700438690185546,7.353415756225587,4.888795760773278,-4.8910980224609375,-0.10858879089355464,2.09207820892334,4.336301803588867,5.177072525024414,5.774832725524902,6.54520320892334,7.2552125930786175
26600,5.547281627670235,2.8079452514648438,3.866977081298828,4.333124160766602,5.046272277832031,5.540767669677734,6.015409469604492,6.774088287353514,7.4880149841308645,4.939121066616057,-5.0510101318359375,-0.0970550537109374,2.1657848358154297,4.392777442932129,5.231281280517578,5.823392868041992,6.592756271362305,7.358634567260743
26650,5.601096751111446,2.8501663208007812,3.925813217163086,4.38696174621582,5.110435485839844,5.592964172363281,6.064830780029297,6.829063415527343,7.638824234008791,4.990954596735339,-5.193634033203125,-0.07977027893066403,2.2086362838745117,4.460283279418945,5.273637771606445,5.879107475280762,6.661888122558594,7.441035842895509
26700,5.655487889784814,2.9042816162109375,3.9591934967041014,4.441140747070312,5.161615371704102,5.636997222900391,6.120983123779297,6.886573410034178,7.795304183959965,5.043270101962763,-5.358985900878906,0.020178413391113346,2.2758235931396484,4.512004852294922,5.3310089111328125,5.924056053161621,6.708440780639648,7.4706363677978525
26750,5.709711798131386,2.9534378051757812,4.057211074829102,4.49716911315918,5.211725234985352,5.685115814208984,6.159168243408203,6.934315490722653,7.9098023986816415,5.0938994559336335,-5.493000030517578,-0.08812675476074214,2.3350419998168945,4.57811164855957,5.380952835083008,5.962480545043945,6.77889347076416,7.55661201477051
26800,5.764455718750843,3.0085830688476562,4.138236236572266,4.583082580566407,5.273481369018555,5.735416412353516,6.2006072998046875,6.954249954223632,8.140493316650392,5.1453934854283805,-5.6240997314453125,-0.08816032409667963,2.385326385498047,4.629790306091309,5.432704925537109,6.004769325256348,6.81021785736084,7.686374282836919
26850,5.820302306861279,3.0676612854003906,4.1856760406494145,4.627222061157227,5.330698013305664,5.790058135986328,6.245782852172852,6.995923614501953,8.358668899536132,5.197564838543202,-5.783924102783203,-0.10342540740966796,2.4475040435791016,4.688024520874023,5.48052978515625,6.053356170654297,6.851764678955078,7.782257461547858
26900,5.876257070986919,3.1162948608398438,4.234004898071289,4.686087417602539,5.389005661010742,5.842021942138672,6.292169570922852,7.0537261962890625,8.490683898925784,5.250769328699439,-5.912555694580078,-0.07751083374023436,2.447063446044922,4.742687225341797,5.534626007080078,6.096735954284668,6.894733428955078,7.918440628051758
26950,5.931005829165598,3.166126251220703,4.293660888671875,4.774493789672851,5.442022323608398,5.891880035400391,6.34075927734375,7.1034511566162095,8.76485404968264,5.303393996695108,-6.010349273681641,-0.05520420074462886,2.5434465408325195,4.796358108520508,5.584688186645508,6.142341613769531,6.938816070556641,8.046994018554692
27000,5.986239398568037,3.2313804626464844,4.3758374786376955,4.837657165527344,5.495658874511719,5.943855285644531,6.382999420166016,7.14969139099121,8.832139511108405,5.355397079500205,-6.205623626708984,-0.020793151855468664,2.556558609008789,4.850172996520996,5.634675979614258,6.18696403503418,6.977265357971191,8.22195510864258
27050,6.040960234338668,3.3085098266601562,4.447498550415039,4.902301406860351,5.543159484863281,5.997852325439453,6.423587799072266,7.196807479858397,9.092378234863284,5.40711272256914,-6.390514373779297,0.03705844879150411,2.625265121459961,4.913801193237305,5.679403305053711,6.229605674743652,7.028851509094238,8.45823669433594
27100,6.094833458670586,3.393260955810547,4.516128234863281,4.959916687011718,5.591272354125977,6.050662994384766,6.461713790893555,7.247700500488281,9.212243499755859,5.458460273702137,-6.670448303222656,0.0753587722778322,2.691242218017578,4.96782112121582,5.726949691772461,6.271784782409668,7.075288772583008,8.628421401977544
